Aho ei suostunut sanomaan , kenet pankin johdosta pitäisi erottaa .	sanomaan	3	3
Syötön vastaanoton ja yhteispelin vielä takkuillessa tämäkin erä meni Digitin kannalta verkon väärällä puolella pelaavalle joukkueelle , joka piti aina onnistuessaan kovaa meteliä .	onnistuessaan	20	2
Olisin pettynyt , jollei Assa-Abloy pystyisi kaksinkertaistamaan nykyistä liikevaihtoaan .	kaksinkertaistamaan	6	3
Mårten Trotzigin apulainen Johan puhalteli paleleviin käsiinsä seisoessaan Järntorgetilla kuulemassa viimeisiä ohjeita .	seisoessaan	7	2
Peter von Baghia mukaillen se on elämää suurempi tv-ohjelma .	mukaillen	3	2
Sen sijaan että orjuuttaisimme itseämme hamassa tulevaisuudessa epämääräisesti häämöttävän palkinnon toivossa , tulisi meidän vapautua suorituspaineistamme , karistaa ylimääräinen vastuuntunto harteiltamme ja ryhtyä nauttimaan raukeasta elämästä .	vapautua	14	1
Hän ei ole pelikelpoinen vielä tänään Namikan kohdatessa Korihait .	kohdatessa	7	2
Seuraavaksi kolmihenkinen joukkue tetsasi narujen ali ja siirtyi etsimään ykkösolutta sokkelosta .	etsimään	8	3
Täytyy osaa eka tulkita sitä oikein et voi tajuu mist on kyse .	tulkita	3	1
Vain yö tanssi hame hulmahdellen taivaalla ja Töölönlahti tuoksui , ja hienokseltaan tuoksui myös elokuu	hulmahdellen	4	2
Mietinnössä esitellään uusi järjestelmä , jossa autokolarin sattuessa autosta välittyy törmäyshetkellä digitaali- ja satelliittitekniikan avulla puhelu suoraan hätäpalveluun .	sattuessa	7	2
Tämä ei ole niin erityinen tai vakava sanaharkka , että meidän pitäisi mennä niin pitkälle , mutta minä ja muut esittelijät pidämme tilannetta sellaisena , että parlamentti joutuu reagoimaan .	reagoimaan	28	3
Tulosjulkistaja UPM alkoi vajota rajusti vetäen muita metsäyhtiöitä mukanaan .	vetäen	5	2
Poliisi ei joutunut turvautumaan aseeseen , sillä koululaiset tottelivat poliisia .	turvautumaan	3	3
Ehkä käveletkin tällä kertaa ohitse , mutta sitten seuraavalla kerralla menisit juttelemaan .	juttelemaan	11	3
Minä juoksin lujaa ja näin kuinka Niko katsoi ihaillen , hän taputti ja hymyili minulle .	ihaillen	8	2
Nilkat jäätä viistäen ja jatkuvasti nurin - vaan antoikos hän periksi - ei puhettakaan , ei sinne päinkään !	viistäen	2	2
Joudun siristämään silmiäni kun aurinko paistaa porottaa ja olen täysin kylläinen tähän päivään .	siristämään	1	3
Kirjat täydentävät toinen toisiaan ja panevat samalla lukijan omat ajatukset miettimään ja punnitsemaan luettua .	punnitsemaan	12	3
Mårten Trotzigin apulainen Johan puhalteli paleleviin käsiinsä seisoessaan Järntorgetilla kuulemassa viimeisiä ohjeita .	kuulemassa	9	3
Mies tapasi myös pysähtyä ohikulkumatkallaan viereisen majatalon terassille tarkistamaan , oliko uusia asukkaita talossa .	tarkistamaan	8	3
Aloin jäädä jälkeen ja ravasin seuraavat portaat ylös , väistäen edellä lonnivan pariskunnan vain hiuksenhienosti .	väistäen	9	2
Virginialaiseen raakatupakkapötköön ruiskutetaan esanssipullosta aromeja , annetaan imeytyä , jauhetaan myllyssä , kuivataan - ja ei kun käärimään sätkiä !	käärimään	17	3
Monisteiden levittäminen jokaiselle penkille täytyy vaihtaa varasuunnitelmaan , joita onneksi syntyy ideoidessa yrittämättä .	yrittämättä	12	3
Arvoisa puhemies , haluan aloittaa onnittelemalla esittelijäämme erinomaisesta mietinnöstä ja toistamalla , että keskustelun aiheena ovat merenpohjien eli ekosysteemiemme korvaamattoman arvokkaiden aarteiden , kuten syvänmeren koralliriuttojen , merenalaisten vuorten , hydrotermisten halkeamien ja syvänmeren sienieläinten suojeleminen .	onnittelemalla	5	3
Toissa viikolla Tricastinin ydinvoimala-alueella Etelä-Ranskassa tapahtui onnettomuus , jossa uraanipitoista vettä pääsi vuotamaan jokeen ja maaperään .	vuotamaan	12	3
Laji on yleinen koko Suomessa ja kulttuurialueilla sitä näkee mm. kukkaistutuksissa ja nurmikoilla apiloiden mettä keräämässä .	keräämässä	15	3
Keskustelussa palattiin vapun jälkeiseen arkeen puhumalla talousvaikeuksiin vajonneelle Kreikalle vahvistuneesta talousapupaketista sekä tilanteen kirvoittamista kysymyksistä liittyen EU-politiikan tulevaisuuteen .	puhumalla	5	3
Hyväksi taktikoksi ei tulla ajattelemalla vaan juoksemalla , tekemällä virheitä ja ottamalla oppia omista virheistään .	ajattelemalla	4	3
Oli ehkä päivä kolme tai viisi , kun näit jonkun ensimmäistä kertaa , tai oikeastaan hänet , joka istui välitunnilla syrjässä kuulokkeet korvillaan pakoillen yksinäisyyttä .	pakoillen	23	2
Haluaisin korostaa tänään erityisesti kollega Morillonin vaatimusta , että parlamentti luo Euroopan ja Turkin parlamenttien välisen keskustelufoorumin ja haluaisin vaatia lisäksi jäsenvaltioidemme kansallisia parlamentteja käymään julkista keskustelua Turkin liittymisen tulevaisuudennäkymistä .	vaatia	19	1
Miksi niin moni nainen kertoo ettei ” se ollut kummoinen , ei se saanut minua syttymään , en saanut orgasmia , useammasta puhumattakaan ” .	syttymään	15	3
Minä kuljin pitkin junan käytävää ja pysähdyin välillä juomaan kahvia ja juttelemaan ravintolavaunussa työskentelevän naisen kanssa .	juomaan	8	3
Tässä melkein tunsi sydämen ja järjen sopivan erimielisyytensä näin kauniin ja hallitun mekaanisen aaltoliikkeen olomuodon tulviessa ympäri tilaa .	tulviessa	15	2
Ja täällä ei sitten valokuvata , tai minä haastan teidät raastupaan .	valokuvata	4	1
Moody'sin mukaan nämä neljä yhtiöitä eivät ole vaarassa menettää luottoluokitustaan , vaikka Yhdysvaltain valtion luokitus laskisikin .	menettää	8	1
Brysselin kokouksessa valuvirheitä alettiin korjata suuntaan , jonka päässä voi häämöttää Euroopan liittovaltio .	häämöttää	10	1
Jumalan Silmä jäi sykkimään pään päälle , pusertaen hiljalleen sukkulan vetisiä palasia ulos sisuksistaan .	pusertaen	7	2
Odottaessa ei tiliä voida avata .	avata	4	1
Joulukuussa 2003 valittiin avoimen tarjouskilpailun perusteella tutkimus- ja hallintokoordinaattori avustamaan verkoston kehittämistyössä .	avustamaan	9	3
nainen palaa uuden suhteen solmiessaan perinteeseen , nauttimaan sen palvelemisesta , jota rakastaa .	solmiessaan	4	2
Ei sellaisia leikkauksia keksitäkään , joita Andersson ja Huttu-Juntunen eivät hyväksyisi pysyäkseen hallituksessa .	pysyäkseen	11	1
Muutamat jäsenvaltiot näyttävät tulleen neuvotteluihin mukanaan kirjekuori , jossa on muutamia laskelmia , ja kieltäytyneen tekemästä minkäänlaisia myönnytyksiä asettaakseen itselleen realistiset tavoitteet .	asettaakseen	18	1
* 18. toukokuuta 2009 : EK : Tietosuojavaltuutettu ei saa valvoa Lex Nokiaa	valvoa	10	1
Alan sokaistua , se on niin kirkas .	sokaistua	1	1
Palvelu pelasi suhteellisen hyvin , tosin tarjoilija oli välillä matkalla jo pöydästä pois vastatessaan ruokailijoiden kysymyksiin .	vastatessaan	13	2
Euroopan neuvoston lista ylijalostetuista koirista saikin monet koiraihmiset ensin vain raivostumaan .	raivostumaan	10	3
on syytä epäillä hänen livauttaneen oman ajatelmansa Don Quijoten suuhun .	epäillä	2	1
Ecerin uidessa olin katsonut valmiiksi ne röykkiöt joissa sopivia kiviä vielä oli .	uidessa	1	2
Piha-alueelle syntyi selvästi havaittava kaasupilvi , joka olisi räjähtäessään voinut aiheuttaa suuret vahingot .	räjähtäessään	8	2
Herra Päätoimittajan pyytäessä tekstiä kuvien tueksi en tiennyt , mitä kirjoittaa .	pyytäessä	2	2
Toissayönä joku kävi spreijaamassa yhden kauneimmista Mirhabar-matoistani .	spreijaamassa	3	3
päivä , jolloin kaltaiseni pikkupäälliköt voisivat heittäytyä posket hehkuen alaisen rooliin .	hehkuen	8	2
Näitä siteitä on vahvistanut Gyllenhammarin henkilökohtaisen sihteerin siirtyminen hoitamaan oopperan sponsorikenttää .	hoitamaan	8	3
Isännöintitehtävien vaatimustaso on nopeasti kasvanut kiinteistöjen keskimääräisen iän noustessa , sekä rakennusmateriaalien ja talotekniikan nopeasti monipuolistuessa .	noustessa	8	2
Tuskinpa moni teatteriseurue voi ylpeillä sillä , että on onnistunut miellyttämään jokaista yleisössä ollutta .	miellyttämään	10	3
Jos makuuhaavaa ei hoideta , saattaa iho rikkoutua ja infektoitua , pahimmassa tapauksessa syntyy jopa luuhun asti ulottuvia haavoja .	rikkoutua	7	1
Päätös osoittautui erinomaiseksi , sillä kaudella 2002 Kaijasilta tulitti peräti 13 osumaa , ja sijoittui siten Veikkausliigan maalipörssissä peräti kolmannelle sijalle Allianssin sijoittuessa lopulta sarjassa neljänneksi .	sijoittuessa	22	2
Vihdoin sen taitaa tapahtua : valo .	tapahtua	3	1
Käynnistin auton kiroillen hiljaa itsekseni .	kiroillen	2	2
Kello lähestyy pikku hiljaa kahta , ja niinpä IT-laitoksen opiskelijaedustuksen on pian aika lähbzzrzzz .... tsrtssrrr ..	lähbzzrzzz	13	1
Hymyilet ja vietät kaiken aikasi hänen kanssaan tai häntä ajatellen ja lähetät tekstiviestejä yömyöhään kunnes silmäsi taas sammuisivat tai hän ei enää vastaisi .	ajatellen	9	2
Toisen maailmansodan jälkeen hänestä tehtiin yllättäen puolustusministeri .	yllättäen	5	2
6. Kansalliset keskuspankit voivat myöntää rahamarkkinarahastoille poikkeuksen arvostusmuutosten ilmoittamisen osalta poistamalla rahamarkkinarahastoilta velvollisuuden ilmoittaa arvostusmuutokset , tämän kuitenkaan vaikuttamatta 2 artiklan 2 kohdassa säädettyyn poikkeukseen .	ilmoittaa	13	1
Vaikka hieno nainen ei juhliessaan hikoile , kannattaa siihenkin varautua .	juhliessaan	4	2
– Viestintäkoulutus tulisi integroida kiinteäksi osaksi tohtorikoulutusohjelmia .	integroida	3	1
hän tuli hymyillen	hymyillen	2	2
Mutta aikaansaannoksesta ei saa riemuita , sillä kaikesta löytyy aina vikaa .	riemuita	4	1
Veli kertoi viettäneensä yhteensä kolme tuntia taksia odottaen ja se oli ihan perseestä .	odottaen	7	2
( 25 ) On tarpeen säätää tarkastuskäynneistä polkumyyntiä ja vahinkoa koskevien toimitettujen tietojen todentamiseksi tarkastuskäyntien jäädessä kuitenkin riippuvaiseksi kyselylomakkeisiin saatujen vastausten kunnollisuudesta ;	jäädessä	15	2
Yksi Suomen mestaruus tuli minullekin , kun Antti oli vuoden Kanadassa harjoittelemassa .	harjoittelemassa	11	3
siinä suap arpoo lyyvvä että mitä tekköö	lyyvvä	3	1
Ja toisen niistä tytöistä sitte piti mennä takasin sinne siivoomaan ja laittaan sitä .	laittaan	11	3
Tästä syystä oikeutta käyttää kyseistä palvelua pitäisi säännellä perustamissopimuksessa ja tässä direktiivissä .	säännellä	7	1
Lincolnissa oli muutamia Bed & Breakfast -majataloja , joissa saattoi yöpyä asuntoa etsiessä .	etsiessä	12	2
Menetin auton hallinnan ajaessani vesilätäkköön .	ajaessani	3	2
Hiekka satoi ohuena verhona hänestä ja minusta kieriessämme syvemmälle varjoon .	kieriessämme	7	2
Tämä voitaisiin pestä .	pestä	2	1
Ehkäpä illan aikana joidenkin ruumiita lämmitti myös jokin muu kemikaali siivittäen kiertäjät lopulta kokeilemaan tanssijalkansa vipatusta Sykkesseen Kauppatorin laidalle .	siivittäen	10	2
Sellun valmistuksesta poiketen myös valkaisuvaiheessa pyritään säilyttämään ligniini , jotta massan saanto pysyisi korkeana .	poiketen	2	2
Virkavallalla riittäisi töitä varsinkin iltapäivisin , jolloin ryyppyporukka alkaa sammuilla ja vähän sitä ennen kuseskella , räkiä ja oksennella lähitalojen porttikonkeihin ja rappujen edustalle .	oksennella	18	1
Tätä reseptiä ei tosiaankaan surkeinkaan kokki pysty pilaamaan , ellei sitten unohda tipuja uuniin .	pilaamaan	7	3
Viesti voi välittyä lähes samanaikaisesti lukemattomiin kohteisiin , ja sitä paitsi tavattoman halvalla	välittyä	2	1
niistä minä ei tierä , mutta minä ei osaa mitatas sitä , minä ei tunnet tätä paremmi	mitatas	9	1
Niin kutsuttu eurooppalainen ulottuvuus on yritys " unionisoida " koulutukset ajattelematta sitä , että EU: n ulkopuolella on maailma , jonka kanssa voisi olla erittäin kiinnostavaa olla tekemisissä oppilaana tai opiskelijana .	ajattelematta	10	3
Olisin kiitollinen , jos kertoisitte meille , miksi nämä yleisesti vastustetut leirit on otettu uudelleen esille raportissa ja miten puheenjohtajavaltio aikoo suhtautua asiaan .	suhtautua	21	1
Suomi synnytti katsomossa samanlaisia väristyksiä kuin edellisissä EM-karsinnoissa kaataessaan vuorotellen Venäjän , Bosnia-Hertsegovinan ja Ukrainan .	kaataessaan	8	2
Yksi Helsingin ja Pietarin välinen Allegro-junavuoro uhkaa jäädä ajamatta suomalaisten ja venäläisten aikataulukiistojen vuoksi , Etelä-Saimaa kirjoittaa .	ajamatta	8	3
Hän korosti seminaaripuheenvuorossaan uhrin aseman ensisijaisuutta arvioitaessa sitä , missä tilanteissa on kyse ihmiskaupasta .	arvioitaessa	6	2
Olemme hankalassa tilanteessa , sillä Air France -lentoyhtiöllä on täydellinen monopoliasema Yhdistyneessä kuningaskunnassa ja olisi hyvin valitettavaa , jos kahnaus lentoyhtiön kanssa estäisi Euroopan parlamentin brittijäseniä äänestämästä ja edustamasta omia vaalipiirejään .	äänestämästä	26	3
Yhdennäköisyydestä päätellen siinä oli isä ja tytär .	päätellen	1	2
Ja lumisade , se on jälleen sakenemassa Lahden maisemissa .	sakenemassa	6	3
Oli syksy ja perjantai , katsoin ylös kun putoilevat lehdet tanssivat ilmassa tehden piruetteja ja taivaanrannanmaalarit värittivät ruskaväreillään kaiken kauniiksi .	tehden	12	2
Hei oot sä alkanu vetään jotain kamaa ?	vetään	4	3
Aamun sarastaessa Leevi Sytky huomasi , että sitä ollaan peto nyt .	sarastaessa	1	2
Kahlaavatko he läpi elämän tietämättä , minkälaista seksiä itse haluavat , tai minkälaista seksiä kumppani haluaa , jos eivät osaa lukea sitä toistensa silmistä ja eleistä ?	tietämättä	4	3
Tai ainakin jotkut asiat ovat olleet helpottamassa sitä .	helpottamassa	6	3
– Tunnettuusongelma tulee varmasti helpottumaan myös itsellään tutkinnon aseman vakiintuessa , kun yhä useampi työnantaja tutustuu uuteen koulutusmuotoon , tutkijat arvioivat .	vakiintuessa	9	2
Koitin pitää kaupungilla mieleni avoinna , mutta keskittyä silti etsimään vain minua oikeasti kiinnostavia asioita .	etsimään	9	3
Kun uni ei tule , ei saa jäädä aloilleen .	jäädä	7	1
Tuskin kukaan voi vakavissaan väittää , että tilanne olisi enää vuonna 1993 tullut kenelläkään yllättäen .	yllättäen	14	2
Luullakseni yksi syy miksi opiskeluni jäi oli se etten tuntenut tarvetta valmistua .	valmistua	11	1
Kuumennettaessa litium reagoi myös rikin , vedyn , hiilen ja monien muiden epämetallien kanssa .	Kuumennettaessa	0	2
" Yhteistä talouspolitiikkaa täytyy olla enemmän " , Ville Itälä sanoi politiikan tutkimuksen laitoksen järjestämässä EU-paneelikeskustelussa .	järjestämässä	14	3
Tuolloin – rautaesiripun jakaessa Eurooppaa – tuntui yllättävältä , että Talve katsoi myös mm. Viron ja muiden Baltian maiden kuuluvan läntiseen kulttuuriin .	jakaessa	3	2
Tässä minä nyt istun , elintoiminnot hidastuen kokoajan .	hidastuen	6	2
kun hän lopulta rohkeni raottaa varovasti silmiään ja vilkaista vaivihkaa ympärilleen , hän ei luojan kiitos nähnyt ketään .	raottaa	4	1
Tämä ilmenee eräästä komission puheenjohtajan Santerin Euroopan parlamentin puhemies Gil-Roblesille 11. marraskuuta 1997 lähettämästä kirjeestä .	lähettämästä	13	3
Aina uudelle paikkakunnalle mentäessä suurin huolenaihe on , että missä on lähin karkkikauppa .	mentäessä	3	2
Hän on liian nuori opiskellakseen .	opiskellakseen	4	1
tavallisenkin kiinteistökaupan paperisodasta voi joutua maksamaan lähemmäs 4_000 markkaa , mikä tulee monelle täytenä yllätyksenä .	maksamaan	5	3
Säädökset kieltävät meitä puuttumasta asiaan	puuttumasta	3	3
Sen päätarkoituksena on hankkia yhteisölle ja jäsenvaltioille kyseisiltä aloilta objektiivista , luotettavaa ja vertailukelpoista tietoa keräämällä ja tallentamalla systemaattisesti jäsenvaltioissa jo olemassa olevia tietoja sekä tekemällä jäsenvaltioita ja koko unionia koskevia arvioita .	tallentamalla	17	3
Joinain öinä ne vieläkin näkevät painajaisia ja hiipivät viereen ja niitä pitää lohdutella .	lohdutella	12	1
Kyllä tyhmyydestä on pakko sakottaa , mutta kuitenkin kohtuutta noudattaen .	sakottaa	4	1
Eilen sitten kävin töissä keplottelemassa vähän pidempää sopparia ja he aiheuttivat pikku paniikin sanomalla , että mun kone lähtee iltapäivällä samaan aikaan kun Leijonien kone tulee Suomeen .	sanomalla	13	3
– Verkkohyökkäykset ovat lisääntyneet ja kehittyneet aiheuttaen entistä suurempia riskejä yritysten taloudelle , HP:n ohjelmistoista vastaava johtaja Heikki Rouhesmaa sanoo tiedotteessa .	aiheuttaen	6	2
Näkemykset voidaan tietenkin leimata naiiveiksi , mutta se vasta naiivia olisikin .	leimata	3	1
